seed,order,n_src_vois,dist_max_vois(m)
451,11,332,0.166328153273247
451,12,377,0.166328153273247
451,13,422,0.166328153273247
451,14,466,0.166328153273247
451,15,507,0.166328153273247
452,1,7,0.0268580567176928
452,2,19,0.0440116967279633
452,3,37,0.0579702312813817
452,4,60,0.0693309584276144
452,5,88,0.0864874716550369
452,6,120,0.0992836836879991
452,7,156,0.113284306420046
452,8,196,0.131294742124441
452,9,238,0.142547473517668
452,10,282,0.152083616357344
452,11,328,0.162683027469904
452,12,374,0.166328153273247
452,13,420,0.166328153273247
452,14,464,0.166328153273247
452,15,506,0.166328153273247
453,1,7,0.0195714450734848
453,2,18,0.0310974418700372
453,3,34,0.0416851255234627
453,4,55,0.0556377396720332
453,5,81,0.0694392940908785
453,6,112,0.0802765547387563
453,7,148,0.095482124964827
453,8,188,0.109739111008741
453,9,230,0.119110926154847
453,10,272,0.135049251470142
453,11,314,0.144140568001074
453,12,356,0.150164483030822
453,13,398,0.152265433261668
453,14,440,0.154210990134178
453,15,482,0.15800705419946
454,1,7,0.0198103469523054
454,2,18,0.0358898525300192
454,3,34,0.0465102337310691
454,4,55,0.0544991319515496
454,5,81,0.069751192531603
454,6,112,0.083091051438215
454,7,148,0.0976190366437743
454,8,188,0.108708067806464
454,9,230,0.122334961917471
454,10,272,0.135253490135675
454,11,314,0.142313405657115
454,12,356,0.144140568001074
454,13,398,0.150164483030822
454,14,440,0.152265433261668
454,15,482,0.154210990134178
455,1,7,0.0220176659941599
455,2,19,0.0396968276431355
455,3,36,0.0465102337310691
455,4,58,0.0558675197537601
455,5,85,0.0686584477134705
455,6,117,0.083091051438215
455,7,154,0.0997793458868905
455,8,194,0.108708067806464
455,9,237,0.122334961917471
455,10,281,0.135253490135675
455,11,324,0.144140568001074
455,12,367,0.150164483030822
455,13,410,0.152265433261668
455,14,453,0.154210990134178
455,15,495,0.15800705419946
456,1,7,0.0213016728720837
456,2,19,0.0331382844003894
456,3,37,0.0492378950189335
456,4,60,0.0602702883920831
456,5,88,0.0774073681751292
456,6,121,0.0906081865894164
456,7,158,0.101809285451177
456,8,198,0.115347309509242
456,9,241,0.126641976532788
456,10,286,0.131226836739179
456,11,332,0.135253490135675
456,12,377,0.144140568001074
456,13,422,0.150164483030822
456,14,466,0.152265433261668
456,15,507,0.154210990134178
457,1,7,0.0237652757306693
457,2,19,0.0362772681166461
457,3,37,0.0529865426542725
457,4,61,0.0675600610250784
457,5,90,0.0841973132549097
457,6,123,0.0942627212637812
457,7,160,0.10982297664707
457,8,200,0.123192765697659
457,9,243,0.126394978459929
457,10,288,0.131226836739179
457,11,335,0.133681716105109
457,12,383,0.139413015010002
457,13,429,0.144140568001074
457,14,472,0.150164483030822
457,15,513,0.152265433261668
458,1,7,0.0201645356802936
458,2,19,0.0349047504934427
458,3,37,0.0494990268895724
458,4,61,0.0642565189273974
458,5,91,0.0820000245295792
458,6,125,0.0995015709789617
458,7,162,0.10947159545072
458,8,202,0.127626434904871
458,9,245,0.133681716105109
458,10,291,0.139413015010002
458,11,339,0.142174835776815
458,12,387,0.144140568001074
458,13,435,0.150164483030822
458,14,479,0.153255963622558
458,15,517,0.157687113816434
459,1,7,0.0234895079444997
459,2,19,0.038265737759247
459,3,37,0.0533641273065559
459,4,61,0.0672724759827387
459,5,91,0.0834263249330888
459,6,125,0.0984683785160515
459,7,162,0.115347309509242
459,8,202,0.126394978459929
459,9,245,0.131226836739179
459,10,291,0.133681716105109
459,11,339,0.139413015010002
459,12,387,0.142174835776815
459,13,435,0.144140568001074
459,14,479,0.150164483030822
459,15,517,0.153255963622558
460,1,7,0.0202430775458616
460,2,19,0.0383898730660343
460,3,37,0.0581625083176755
460,4,61,0.0738610056682204
460,5,90,0.0830545298342777
460,6,123,0.0997854743067563
460,7,160,0.117313799551306
460,8,200,0.123192765697659
460,9,243,0.126394978459929
460,10,288,0.131226836739179
460,11,335,0.133681716105109
460,12,383,0.139413015010002
460,13,429,0.142174835776815
460,14,472,0.144140568001074
460,15,513,0.150164483030822
461,1,7,0.0189995120147972
461,2,19,0.0402197790405059
461,3,37,0.0608686391880965
461,4,60,0.0747186189181274
461,5,88,0.0904488077831707
461,6,121,0.107559932218071
461,7,158,0.115841425978203
461,8,198,0.121762099066108
461,9,241,0.126394978459929
461,10,286,0.131226836739179
461,11,332,0.133681716105109
461,12,377,0.139413015010002
461,13,422,0.142174835776815
461,14,466,0.142465805860546
461,15,507,0.147294593181711
462,1,7,0.0198856482004115
462,2,19,0.0425495267248151
462,3,36,0.0668955948190892
462,4,58,0.0782564002819897
462,5,85,0.094717185850097
462,6,117,0.107559932218071
462,7,154,0.115841425978203
462,8,194,0.119931570091574
462,9,237,0.124415900297263
462,10,281,0.131226836739179
462,11,324,0.133681716105109
462,12,367,0.139413015010002
462,13,410,0.142174835776815
462,14,453,0.142465805860546
462,15,495,0.147294593181711
463,1,7,0.0200319262781072
463,2,18,0.0428694144620913
463,3,34,0.0660485105164747
463,4,55,0.0787707000963096
463,5,81,0.0891259642483022
463,6,112,0.10529843943918
463,7,148,0.115841425978203
463,8,188,0.119931570091574
463,9,230,0.124415900297263
463,10,272,0.131226836739179
463,11,314,0.133681716105109
463,12,356,0.139413015010002
463,13,398,0.139413015010002
463,14,440,0.142317802127558
463,15,482,0.147294593181711
464,1,7,0.0189857032393649
464,2,18,0.0295553515605312
464,3,34,0.0431619500118278
464,4,55,0.0570866482514737
464,5,81,0.0751898440843886
464,6,112,0.0777358309235636
464,7,148,0.0907501145245662
464,8,188,0.0995761147874591
464,9,230,0.11185851263346
464,10,272,0.126479420514662
464,11,314,0.134048634526436
464,12,356,0.137541266702141
464,13,398,0.142788158152619
464,14,440,0.149279715615081
464,15,482,0.154017475138978
465,1,7,0.0162262609604212
465,2,18,0.0273494259844594
465,3,34,0.0382775099761462
465,4,55,0.0524091923751318
465,5,81,0.0657016062424828
465,6,112,0.0791170609571909
465,7,148,0.0870408404383466
465,8,188,0.0929282177800282
465,9,230,0.106070867600716
465,10,272,0.122787975444912
465,11,314,0.134048634526436
465,12,356,0.137541266702141
465,13,398,0.142788158152619
465,14,440,0.149279715615081
465,15,482,0.154017475138978
466,1,7,0.0198355291048755
466,2,19,0.0283275318968493
466,3,36,0.0439893464171604
466,4,58,0.0608744775633439
466,5,85,0.0671016884487996
466,6,117,0.0852858204930891
466,7,154,0.087868847290117
466,8,194,0.0953064745032393
466,9,237,0.111548714468894
466,10,281,0.126888095043243
466,11,324,0.137541266702141
466,12,367,0.142788158152619
466,13,410,0.149279715615081
466,14,453,0.154017475138978
466,15,495,0.159369742705965
467,1,7,0.0167677763921143
467,2,19,0.0302243156967313
467,3,37,0.0463182473617854
467,4,60,0.0540993932689099
467,5,88,0.0720025322067219
467,6,121,0.078243535425439
467,7,158,0.0918036513626259
467,8,198,0.0994471812657496
467,9,241,0.111244338177929
467,10,286,0.123845295666584
467,11,332,0.136445853756528
467,12,377,0.149279715615081
467,13,422,0.154017475138978
467,14,466,0.159369742705965
467,15,507,0.162968823009262
468,1,7,0.016376339828219
468,2,19,0.0332278365852025
468,3,37,0.0425123114387558
468,4,61,0.0572656973482743
468,5,90,0.0664544362812677
468,6,123,0.080294678609651
468,7,160,0.0903127285115187
468,8,200,0.103332355792928
468,9,243,0.113181226633767
468,10,288,0.12375505040205
468,11,335,0.13710303586728
468,12,383,0.148984486621718
468,13,429,0.159369742705965
468,14,472,0.162968823009262
468,15,513,0.166328153273247
469,1,7,0.0187079655680881
469,2,19,0.034140798588933
469,3,37,0.0455523825971457
469,4,61,0.0565930860970824
469,5,91,0.0702525652402767
469,6,125,0.0773437395028169
469,7,162,0.0929736487931178
469,8,202,0.109939793160578
469,9,245,0.11980249402698
469,10,291,0.131569346865405
469,11,339,0.148984486621718
469,12,387,0.158269159143228
469,13,435,0.162968823009262
469,14,479,0.166328153273247
469,15,517,0.166328153273247
470,1,7,0.0165522714437688
470,2,19,0.032508960708113
470,3,37,0.0449543111950369
470,4,61,0.0581694038684241
470,5,91,0.0664544362812677
470,6,125,0.0780371380634931
470,7,162,0.0943781590566996
470,8,202,0.111036681664567
470,9,245,0.11980249402698
470,10,291,0.131556746504903
470,11,339,0.142446052542833
470,12,387,0.154228196677965
470,13,435,0.162968823009262
470,14,479,0.166328153273247
470,15,517,0.166328153273247
471,1,7,0.018249679337711
471,2,19,0.0305480861374929
471,3,37,0.0445780359676519
471,4,61,0.0543329417730443
471,5,90,0.0678963075994495
471,6,123,0.0781229945249235
471,7,160,0.0905256442983881
471,8,200,0.102887394198693
471,9,243,0.117736129807641
471,10,288,0.128380491907198
471,11,335,0.137587926617456
471,12,383,0.148820532569488
471,13,429,0.158596574470081
471,14,472,0.166328153273247
471,15,513,0.166328153273247
472,1,7,0.0146312317354033
472,2,19,0.0301014404287869
472,3,37,0.040454924052104
472,4,60,0.0540685890661159
472,5,88,0.0663091584222574
472,6,121,0.0799996360401108
472,7,158,0.0908001001810328
472,8,198,0.106297896978831
472,9,241,0.118451464835413
472,10,286,0.134510140808778
472,11,332,0.138611560529406
472,12,377,0.149130405996039
472,13,422,0.15800705419946
472,14,466,0.162981944045772
472,15,507,0.166328153273247
473,1,7,0.0186250442886517
473,2,19,0.0262947640645465
473,3,36,0.0416911061485552
473,4,58,0.0536423196537384
473,5,85,0.0675795934837146
473,6,117,0.0796628538180821
473,7,154,0.0916878096260691
473,8,194,0.107454804232919
473,9,237,0.123836323971849
473,10,281,0.129767280897529
473,11,324,0.144083108132432
473,12,367,0.152265433261668
473,13,410,0.154210990134178
473,14,453,0.15800705419946
473,15,495,0.162981944045772
474,1,7,0.0159378964780767
474,2,18,0.0299763062845248
474,3,34,0.0470461198958185
474,4,55,0.0584358474655398
474,5,81,0.0773681848458211
474,6,112,0.0923522451048924
474,7,148,0.101644721718464
474,8,188,0.120072659023962
474,9,230,0.131933771864236
474,10,272,0.140967736142982
474,11,314,0.145922012959103
474,12,356,0.152233085969198
474,13,398,0.159369742705965
474,14,440,0.162968823009262
474,15,482,0.16415011520207
475,1,7,0.0204990583923515
475,2,18,0.0327546469064195
475,3,34,0.0502893196571211
475,4,55,0.070997546371881
475,5,81,0.078158924727266
475,6,112,0.090896527576211
475,7,148,0.106844095868557
475,8,188,0.116263615299917
475,9,230,0.127186329119777
475,10,272,0.133079974255757
475,11,314,0.140967736142982
475,12,356,0.145922012959103
475,13,398,0.152233085969198
475,14,440,0.159369742705965
475,15,482,0.162968823009262
476,1,7,0.0159484990284974
476,2,19,0.028591178529833
476,3,36,0.047743133748815
476,4,58,0.0584358474655398
476,5,85,0.0773681848458211
476,6,117,0.0923522451048924
476,7,154,0.101644721718464
476,8,194,0.120072659023962
476,9,237,0.131933771864236
476,10,281,0.140967736142982
476,11,324,0.145922012959103
476,12,367,0.152233085969198
476,13,410,0.159369742705965
476,14,453,0.162968823009262
476,15,495,0.16415011520207
477,1,7,0.0146857968889254
477,2,19,0.0275677766716074
477,3,37,0.0470461198958185
477,4,60,0.058731320159148
477,5,88,0.0773681848458211
477,6,121,0.0923522451048924
477,7,158,0.101644721718464
477,8,198,0.120072659023962
477,9,241,0.131933771864236
477,10,286,0.140967736142982
477,11,332,0.145922012959103
477,12,377,0.152233085969198
477,13,422,0.159369742705965
477,14,466,0.162968823009262
477,15,507,0.16415011520207
478,1,7,0.0207772372700838
478,2,19,0.0307652172017049
478,3,37,0.043947230709397
478,4,61,0.0634495414642767
478,5,90,0.0783460493181027
478,6,123,0.0904635882602845
478,7,160,0.101644721718464
478,8,200,0.120072659023962
478,9,243,0.130409099731811
478,10,288,0.140967736142982
478,11,335,0.145922012959103
478,12,383,0.152233085969198
478,13,429,0.159369742705965
478,14,472,0.162968823009262
478,15,513,0.16415011520207
479,1,7,0.0181974859867938
479,2,19,0.0301891985056119
479,3,37,0.0452776470666696
479,4,61,0.0535925524705515
479,5,91,0.0632595958196146
479,6,125,0.0790121865749402
479,7,162,0.100566891660896
479,8,202,0.117612949533175
479,9,245,0.132630018841607
479,10,291,0.150282148836544
479,11,339,0.159369742705965
479,12,387,0.162968823009262
479,13,435,0.16415011520207
479,14,479,0.166328153273247
479,15,517,0.166328153273247
480,1,7,0.0148266788297945
480,2,19,0.0366871273962453
480,3,37,0.0458256167229149
480,4,61,0.0541803565887713
480,5,91,0.0673347321307669
480,6,125,0.0824204158365947
480,7,162,0.0999177610254462
480,8,202,0.115313871690182
480,9,245,0.132597528157275
480,10,291,0.14214549663684
480,11,339,0.152233085969198
480,12,387,0.159369742705965
480,13,435,0.162968823009262
480,14,479,0.16415011520207
480,15,517,0.166328153273247
481,1,7,0.0201536346277829
481,2,19,0.0278948395068532
481,3,37,0.0445768042088918
481,4,61,0.0630078773006358
481,5,90,0.0749097248499435
481,6,123,0.0877604866227697
481,7,160,0.101374205476862
481,8,200,0.115128577831733
481,9,243,0.128045657984267
481,10,288,0.136732635785562
481,11,335,0.142396705742894
481,12,383,0.152233085969198
481,13,429,0.159369742705965
481,14,472,0.162968823009262
481,15,513,0.16415011520207
482,1,7,0.0156618790884942
482,2,19,0.0299392621194846
482,3,37,0.0456391449832412
482,4,60,0.0630078773006358
482,5,88,0.0716983768514367
482,6,121,0.0823769049350317
482,7,158,0.102863970192059
482,8,198,0.115128577831733
482,9,241,0.118282522858692
482,10,286,0.129850866900854
482,11,332,0.137527090332741
482,12,377,0.143693754928059
482,13,422,0.152560487482648
482,14,466,0.159369742705965
482,15,507,0.162968823009262
483,1,7,0.0179098709290657
483,2,19,0.0307703866692719
483,3,36,0.045417196360004
483,4,58,0.0640595070443156
483,5,85,0.0724685547603877
483,6,117,0.0824995335458907
483,7,154,0.0982214956420809
483,8,194,0.108739363772657
483,9,237,0.118282522858692
483,10,281,0.127802701510029
483,11,324,0.134048634526436
483,12,367,0.137541266702141
483,13,410,0.143693754928059
483,14,453,0.152560487482648
483,15,495,0.159369742705965
484,1,7,0.0231260032494398
484,2,18,0.0435985285281361
484,3,34,0.0616036569242921
484,4,55,0.0798684579386239
484,5,81,0.0990091301381735
484,6,112,0.110792823337569
484,7,148,0.126714654188614
484,8,188,0.140132805380988
484,9,230,0.147486762194219
484,10,272,0.156027835998553
484,11,314,0.157687113816434
484,12,356,0.162696249638063
484,13,398,0.166328153273247
484,14,440,0.166328153273247
484,15,482,0.166328153273247
485,1,7,0.0213762105653684
485,2,18,0.0403427690076309
485,3,34,0.0591130643068806
485,4,55,0.0727927689327853
485,5,81,0.0914434220248769
485,6,112,0.11004063773315
485,7,148,0.126563885035804
485,8,188,0.138279559645938
485,9,230,0.151551098262336
485,10,272,0.157687113816434
485,11,314,0.162696249638063
485,12,356,0.166328153273247
485,13,398,0.166328153273247
485,14,440,0.166328153273247
485,15,482,0.166328153273247
486,1,7,0.0210557250036017
486,2,19,0.0439313515606789
486,3,36,0.0591130643068806
486,4,58,0.075486437379772
486,5,85,0.0914434220248769
486,6,117,0.11004063773315
486,7,154,0.126563885035804
486,8,194,0.138279559645938
486,9,237,0.151551098262336
486,10,281,0.157687113816434
486,11,324,0.162696249638063
486,12,367,0.166328153273247
486,13,410,0.166328153273247
486,14,453,0.166328153273247
486,15,495,0.166328153273247
487,1,7,0.022464059939894
487,2,19,0.039392110440293
487,3,37,0.056778217393726
487,4,60,0.0718977769809192
487,5,88,0.0933482864135148
487,6,121,0.106661388148156
487,7,158,0.121584077034583
487,8,198,0.140170859282603
487,9,241,0.150651192171144
487,10,286,0.160157367588854
487,11,332,0.166328153273247
487,12,377,0.166328153273247
487,13,422,0.166328153273247
487,14,466,0.166328153273247
487,15,507,0.166328153273247
488,1,7,0.0209811544885338
488,2,19,0.0367590098829195
488,3,37,0.0493299093508743
488,4,61,0.0705694956175784
488,5,90,0.0871823216204233
488,6,123,0.106450099241602
488,7,160,0.121613481738626
488,8,200,0.134287196290203
488,9,243,0.153338843905277
488,10,288,0.162881118557352
488,11,335,0.16415011520207
488,12,383,0.166328153273247
488,13,429,0.166328153273247
488,14,472,0.166328153273247
488,15,513,0.166328153273247
489,1,7,0.0241068939713016
489,2,19,0.0344281042247007
489,3,37,0.0512513737849857
489,4,61,0.068061092213266
489,5,91,0.0872612942437654
489,6,125,0.106661388148156
489,7,162,0.121063206784123
489,8,202,0.140170859282603
489,9,245,0.150651192171144
489,10,291,0.160157367588854
489,11,339,0.166328153273247
489,12,387,0.166328153273247
489,13,435,0.166328153273247
489,14,479,0.166328153273247
489,15,517,0.166328153273247
490,1,7,0.0192873982382481
490,2,19,0.0336358545462037
490,3,37,0.0467619231057273
490,4,61,0.0666196499896424
490,5,91,0.0871823216204233
490,6,125,0.104562979477264
490,7,162,0.121613481738626
490,8,202,0.134287196290203
490,9,245,0.153338843905277
490,10,291,0.162881118557352
490,11,339,0.16415011520207
490,12,387,0.166328153273247
490,13,435,0.166328153273247
490,14,479,0.166328153273247
490,15,517,0.166328153273247
491,1,7,0.0184245472007976
491,2,19,0.0318179671848585
491,3,37,0.0509628325111449
491,4,61,0.0672298861981612
491,5,90,0.085070319237125
491,6,123,0.102697157911812
491,7,160,0.117971769847721
491,8,200,0.137608241326445
491,9,243,0.150282148836544
491,10,288,0.159369742705965
491,11,335,0.162968823009262
491,12,383,0.16415011520207
491,13,429,0.166328153273247
491,14,472,0.166328153273247
491,15,513,0.166328153273247
492,1,7,0.0185548873275597
492,2,19,0.031836423775261
492,3,37,0.0500194013504141
492,4,60,0.066221556955876
492,5,88,0.0821786201476733
492,6,121,0.0988336026881266
492,7,158,0.118917815324492
492,8,198,0.136625534078063
492,9,241,0.145884966002474
492,10,286,0.152233085969198
